"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"17948","4.13874788","0.0","0.24161897","0.0","1","7","false","WNT7A","14.0","1","0","0","0.65125024","false","0","WNT7A","0","0.0"
"17950","4.13874788","0.0","0.24161897","0.0","1","7","false","ROR2","14.0","1","0","0","0.65125024","false","0","ROR2","0","0.0"
"17952","4.13874788","0.0","0.24161897","0.0","1","7","false","GOPC","14.0","1","0","0","0.65125024","false","0","GOPC","0","0.0"
"17955","4.65862944","0.0","0.21465541","0.0","2","8","false","LMO3","39.0","2","0","1","0.59348562","false","0","LMO3","0","0.0"
"17957","1.875","0.0","0.53333333","0.0","1","2","false","CD2","8.0","1","0","0","0.5625","false","0","CD2","0","0.0"
"17960","3.92089679","6.2769E-4","0.25504369","0.0","3","6","false","TBK1","35.66666667","3","0","0","0.67545591","false","0","TBK1","76850","0.33986928"
"17964","3.97588832","0.0","0.25151612","0.0","2","6","false","SMARCC2","58.0","2","0","1","0.66934574","false","0","SMARCC2","0","0.0"
"17966","1.66666667","0.0","0.6","0.0","1","2","false","FBN1","3.0","1","0","0","0.66666667","false","0","FBN1","0","0.0"
"17967","1.0","1.0","1.0","0.0","3","1","false","MFAP5","1.0","3","0","0","1.0","false","0","MFAP5","6","0.0"
"17971","4.80076142","0.0","0.20830029","0.0","1","8","false","SET","35.0","1","0","0","0.57769318","false","0","SET","0","0.0"
"17976","4.39932318","1.732E-4","0.22730769","0.0","2","8","false","RELA","37.0","2","0","0","0.62229742","false","0","RELA","27374","0.51428571"
"17978","4.15947547","0.0","0.24041493","0.0","1","7","false","IL12RB1","13.0","1","0","0","0.64894717","false","0","IL12RB1","0","0.0"
"17984","4.80076142","0.0","0.20830029","0.0","1","8","false","BSG","35.0","1","0","0","0.57769318","false","0","BSG","0","0.0"
"17987","4.80076142","0.0","0.20830029","0.0","1","8","false","RAB18","35.0","1","0","0","0.57769318","false","0","RAB18","0","0.0"
"17991","4.04187817","0.0","0.24740973","0.0","1","7","false","CNTNAP1","57.0","1","0","0","0.66201354","false","0","CNTNAP1","0","0.0"
"17993","4.80076142","0.0","0.20830029","0.0","1","8","false","SGO1","35.0","1","0","0","0.57769318","false","0","SGO1","0","0.0"
"17996","3.86167513","7.316E-5","0.25895498","0.0","3","6","false","EIF3G","41.5","3","0","1","0.6820361","false","0","EIF3G","2826","0.50625"
"17998","4.00634518","0.0","0.24960405","0.0","1","6","false","SIN3A","51.0","1","0","0","0.66596165","false","0","SIN3A","0","0.0"
"18000","4.04357022","0.0","0.2473062","0.0","1","7","false","ANP32A","55.0","1","0","0","0.66182553","false","0","ANP32A","0","0.0"
"18002","4.11886633","0.0","0.24278525","0.0","1","7","false","PAX3","23.0","1","0","0","0.6534593","false","0","PAX3","0","0.0"
"18005","4.06345178","0.0","0.24609619","0.0","1","7","false","RRN3","41.0","1","0","0","0.65961647","false","0","RRN3","0","0.0"
"18007","4.00380711","0.0","0.24976228","1.0","2","6","false","CFLAR","47.0","2","0","0","0.66624365","false","0","CFLAR","0","0.6025641"
"18010","5.99957699","0.0","0.16667842","0.0","1","8","false","EPHA5","8.0","1","0","0","0.44449145","false","0","EPHA5","0","0.0"
"18013","4.04780034","2.3917E-4","0.24704776","0.0","2","6","false","STAMBP","44.5","2","0","0","0.66135552","false","0","STAMBP","4624","0.50581395"
"18018","4.11886633","0.0","0.24278525","0.0","1","7","false","RGS7","23.0","1","0","0","0.6534593","false","0","RGS7","0","0.0"
"18022","4.15270728","0.0","0.24080676","0.0","1","6","false","PKP4","17.0","1","0","0","0.64969919","false","0","PKP4","0","0.0"
"18024","4.03384095","0.0","0.24790268","0.0","1","6","false","SRP72","44.0","1","0","0","0.66290656","false","0","SRP72","0","0.0"
"18027","4.10744501","0.0","0.24346035","0.0","2","7","false","PPBP","36.0","2","0","1","0.65472833","false","0","PPBP","0","0.0"
"18029","4.01311337","0.0","0.24918309","0.0","1","6","false","SNW1","80.0","1","0","0","0.66520963","false","0","SNW1","0","0.0"
"18033","4.48181049","0.0","0.22312412","0.0","1","7","false","MSC","48.0","1","0","0","0.61313217","false","0","MSC","0","0.0"
"18035","4.04187817","0.0","0.24740973","0.0","1","7","false","RTN4IP1","57.0","1","0","0","0.66201354","false","0","RTN4IP1","0","0.0"
"18038","4.1641286","0.0","0.24014628","0.0","1","7","false","DCC","13.0","1","0","0","0.64843016","false","0","DCC","0","0.0"
"18040","4.10575296","0.0","0.24356068","0.0","1","7","false","SOS1","47.0","1","0","0","0.65491634","false","0","SOS1","0","0.0"
"18042","4.10575296","0.0","0.24356068","0.0","1","7","false","ATP6V0E1","47.0","1","0","0","0.65491634","false","0","ATP6V0E1","0","0.0"
"18044","4.10575296","0.0","0.24356068","0.0","2","7","false","ATP6V1G1","47.0","2","0","1","0.65491634","false","0","ATP6V1G1","0","0.0"
"18048","4.65862944","0.0","0.21465541","0.0","2","8","false","RBM4B","39.0","2","0","1","0.59348562","false","0","RBM4B","0","0.0"
"18050","1.875","0.0","0.53333333","0.0","1","2","false","EEF1D","8.0","1","0","0","0.5625","false","0","EEF1D","0","0.0"
"18052","1.875","0.0","0.53333333","0.0","1","2","false","GNAI3","8.0","1","0","0","0.5625","false","0","GNAI3","0","0.0"
"18054","1.875","0.0","0.53333333","0.0","1","2","false","BRIX1","8.0","1","0","0","0.5625","false","0","BRIX1","0","0.0"
"18060","3.9035533","8.464E-5","0.25617685","0.0","3","6","false","CASP3","53.0","3","0","1","0.67738297","false","0","CASP3","11444","0.50980392"
"18063","3.99365482","0.0","0.2503972","0.0","2","6","false","NOA1","62.0","2","0","1","0.66737169","false","0","NOA1","0","0.0"
"18071","1.875","0.0","0.53333333","0.0","2","2","false","CD244","8.0","2","0","1","0.5625","false","0","CD244","0","0.0"
"18076","4.90905245","0.0","0.2037053","0.0","1","8","false","BTG3","40.0","1","0","0","0.56566084","false","0","BTG3","0","0.0"
"18077","3.90947547","0.02526194","0.25578879","0.0","41","7","false","BANP","1.825","41","0","1","0.67672495","false","0","BANP","4590296","0.02844828"
"18080","3.7927242","1.3112E-4","0.26366273","0.0","3","6","false","TSC22D4","111.0","3","0","1","0.68969731","false","0","TSC22D4","15298","0.52132701"
"18086","4.41539763","0.0","0.22648017","0.0","1","7","false","CAST","50.0","1","0","0","0.62051137","false","0","CAST","0","0.0"
"18088","4.80076142","0.0","0.20830029","0.0","1","8","false","FGFR1OP","35.0","1","0","0","0.57769318","false","0","FGFR1OP","0","0.0"
"18092","4.04357022","0.0","0.2473062","0.0","1","7","false","MAPK8","55.0","1","0","0","0.66182553","false","0","MAPK8","0","0.0"
"18096","4.10659898","0.0","0.24351051","0.0","2","6","false","KCNE1","17.0","2","0","1","0.65482234","false","0","KCNE1","0","0.0"
"18101","4.12394247","0.0","0.24248641","0.0","1","7","false","ADD1","44.0","1","0","0","0.65289528","false","0","ADD1","0","0.0"
"18106","5.64255499","0.0","0.17722468","0.0","1","8","false","BFSP2","3.0","1","0","0","0.48416056","false","0","BFSP2","0","0.0"
"18108","4.00634518","0.0","0.24960405","0.0","1","6","false","NCAPG2","51.0","1","0","0","0.66596165","false","0","NCAPG2","0","0.0"
"18110","5.24619289","0.0","0.19061442","0.0","1","8","false","GARS","8.0","1","0","0","0.52820079","false","0","GARS","0","0.0"
"18112","3.89424704","3.6897E-4","0.25678905","0.0","3","6","false","EL52","42.66666667","3","0","0","0.678417","false","0","EL52","122198","0.35014006"
"18119","4.07910321","0.0","0.24515192","0.0","1","6","false","BMPR1B","51.0","1","0","0","0.65787742","false","0","BMPR1B","0","0.0"
"18126","4.04187817","0.0","0.24740973","0.0","1","7","false","NAPA","57.0","1","0","0","0.66201354","false","0","NAPA","0","0.0"
"18129","3.99788494","0.0","0.25013226","0.0","1","6","false","IGFBP3","82.0","1","0","0","0.66690167","false","0","IGFBP3","0","0.0"
"18131","4.05541455","0.0","0.24658392","0.0","1","7","false","AHR","39.0","1","0","0","0.66050949","false","0","AHR","0","0.0"
"18135","3.99788494","0.0","0.25013226","0.0","1","6","false","JAK1","82.0","1","0","0","0.66690167","false","0","JAK1","0","0.0"
"18144","3.99788494","0.0","0.25013226","0.0","1","6","false","ARHGEF12","82.0","1","0","0","0.66690167","false","0","ARHGEF12","0","0.0"
"18146","3.99788494","0.0","0.25013226","0.0","1","6","false","SOCS2","82.0","1","0","0","0.66690167","false","0","SOCS2","0","0.0"
"18148","3.99788494","0.0","0.25013226","0.0","1","6","false","DOK5","82.0","1","0","0","0.66690167","false","0","DOK5","0","0.0"
"18151","4.14763113","0.0","0.24110148","0.0","1","7","false","CDX2","22.0","1","0","0","0.65026321","false","0","CDX2","0","0.0"
"18154","3.9894247","0.0","0.25066271","0.0","1","7","false","COPS7A","62.0","1","0","0","0.6678417","false","0","COPS7A","0","0.0"
"18173","3.78553299","0.00231254","0.26416359","0.0","3","6","false","MAX","63.66666667","3","0","0","0.69049633","false","0","MAX","382676","0.33873874"
"18176","4.41539763","0.0","0.22648017","0.0","1","7","false","DFFA","50.0","1","0","0","0.62051137","false","0","DFFA","0","0.0"
"18178","4.41539763","0.0","0.22648017","0.0","1","7","false","RAC1","50.0","1","0","0","0.62051137","false","0","RAC1","0","0.0"
"18180","4.41539763","0.0","0.22648017","0.0","1","7","false","RNF7","50.0","1","0","0","0.62051137","false","0","RNF7","0","0.0"
"18183","4.41539763","0.0","0.22648017","0.0","1","7","false","STK24","50.0","1","0","0","0.62051137","false","0","STK24","0","0.0"
"18187","4.16201354","0.0","0.24026832","0.0","1","6","false","ANGPT1","7.0","1","0","0","0.64866516","false","0","ANGPT1","0","0.0"
"18189","4.04357022","0.0","0.2473062","0.0","1","7","false","NXF2; NXF2B","55.0","1","0","0","0.66182553","false","0","NXF2; NXF2B","0","0.0"
"18191","5.99957699","0.0","0.16667842","0.0","1","8","false","MAP2K4","8.0","1","0","0","0.44449145","false","0","MAP2K4","0","0.0"
"18197","4.14593909","0.0","0.24119988","0.0","1","7","false","MPP6","27.0","1","0","0","0.65045121","false","0","MPP6","0","0.0"
"18199","4.18485618","0.0","0.23895684","0.0","1","7","false","DDX19B","12.0","1","0","0","0.64612709","false","0","DDX19B","0","0.0"
"18201","4.14593909","0.0","0.24119988","0.0","1","7","false","DDX39A","27.0","1","0","0","0.65045121","false","0","DDX39A","0","0.0"
"18207","3.9784264","0.0","0.25135566","0.0","1","6","false","CDKN1B","53.0","1","0","0","0.66906373","false","0","CDKN1B","0","0.0"
"18211","4.01311337","0.0","0.24918309","0.0","1","6","false","KMT5C","80.0","1","0","0","0.66520963","false","0","KMT5C","0","0.0"
"18214","4.04357022","0.0","0.2473062","0.0","1","7","false","ARHGEF11","55.0","1","0","0","0.66182553","false","0","ARHGEF11","0","0.0"
"18216","4.07910321","0.0","0.24515192","0.0","2","6","false","RUNX2","51.0","2","0","1","0.65787742","false","0","RUNX2","0","0.0"
"18218","4.12225042","0.0","0.24258594","0.0","1","7","false","ATF7IP","13.0","1","0","0","0.65308329","false","0","ATF7IP","0","0.0"
"18223","4.11886633","0.0","0.24278525","0.0","1","7","false","PIAS1","23.0","1","0","0","0.6534593","false","0","PIAS1","0","0.0"
"18226","4.10067682","0.0","0.24386218","0.0","1","6","false","TESC","15.0","1","0","0","0.65548035","false","0","TESC","0","0.0"
"18228","1.875","0.0","0.53333333","0.0","1","2","false","IL18RAP","8.0","1","0","0","0.5625","false","0","IL18RAP","0","0.0"
"18231","6.15228426","0.0","0.16254125","0.0","1","9","false","RAP80","3.0","1","0","0","0.42752397","false","0","RAP80","0","0.0"
"18233","4.01311337","0.0","0.24918309","0.0","1","6","false","MYBL2","80.0","1","0","0","0.66520963","false","0","MYBL2","0","0.0"
"18235","1.66666667","0.0","0.6","0.0","1","2","false","MEGF6","3.0","1","0","0","0.66666667","false","0","MEGF6","0","0.0"
"18237","3.97208122","2.4452E-4","0.25175719","0.0","2","6","false","STRAP","53.0","2","0","0","0.66976875","false","0","STRAP","12160","0.50485437"
"18242","1.66666667","0.0","0.6","0.0","1","2","false","FBN2","3.0","1","0","0","0.66666667","false","0","FBN2","0","0.0"
"18244","3.99788494","0.0","0.25013226","0.0","1","6","false","CRKL","82.0","1","0","0","0.66690167","false","0","CRKL","0","0.0"
"18247","4.05541455","0.0","0.24658392","0.0","1","7","false","TAF12","39.0","1","0","0","0.66050949","false","0","TAF12","0","0.0"
"18249","4.65862944","0.0","0.21465541","0.0","1","8","false","LYST","39.0","1","0","0","0.59348562","false","0","LYST","0","0.0"
"18251","4.05541455","0.0","0.24658392","0.0","1","7","false","TAF7","39.0","1","0","0","0.66050949","false","0","TAF7","0","0.0"
"18254","3.94796954","6.007E-5","0.25329476","0.0","2","6","false","YWHAB","48.5","2","0","0","0.67244783","false","0","YWHAB","8570","0.51630435"
"18256","4.15270728","0.0","0.24080676","0.0","1","6","false","ARL4D","17.0","1","0","0","0.64969919","false","0","ARL4D","0","0.0"
"18259","1.0","0.0","1.0","0.0","2","1","false","PLXNB3","1.0","2","0","1","1.0","false","0","PLXNB3","0","0.0"
"18260","1.0","0.0","1.0","0.0","2","1","false","BTBD3","1.0","2","0","1","1.0","false","0","BTBD3","0","0.0"
"18266","4.00888325","0.0","0.24944603","0.0","1","6","false","GLB1","61.0","1","0","0","0.66567964","false","0","GLB1","0","0.0"
"18268","4.00888325","0.0","0.24944603","0.0","1","6","false","SOD1","61.0","1","0","0","0.66567964","false","0","SOD1","0","0.0"
"18272","4.15736041","0.0","0.24053724","0.0","1","7","false","SORBS3","25.0","1","0","0","0.64918218","false","0","SORBS3","0","0.0"
"18275","3.99788494","0.0","0.25013226","0.0","1","6","false","KRT27","82.0","1","0","0","0.66690167","false","0","KRT27","0","0.0"
"18277","4.12394247","0.0","0.24248641","0.0","1","7","false","FXYD1","44.0","1","0","0","0.65289528","false","0","FXYD1","0","0.0"
"18280","4.05541455","0.0","0.24658392","0.0","1","7","false","TAF11","39.0","1","0","0","0.66050949","false","0","TAF11","0","0.0"
"18282","4.00634518","0.0","0.24960405","0.0","1","6","false","DRG1","51.0","1","0","0","0.66596165","false","0","DRG1","0","0.0"
"18285","4.03384095","0.0","0.24790268","0.0","1","6","false","NUAK1","44.0","1","0","0","0.66290656","false","0","NUAK1","0","0.0"
"18287","4.12394247","0.0","0.24248641","0.0","1","7","false","FXYD7","44.0","1","0","0","0.65289528","false","0","FXYD7","0","0.0"
"18290","5.40989848","0.0","0.18484635","0.0","1","8","false","DYNLL2","6.0","1","0","0","0.51001128","false","0","DYNLL2","0","0.0"
"18293","3.89255499","3.2408E-4","0.25690067","0.0","2","6","false","PEX19","68.0","2","0","0","0.678605","false","0","PEX19","8358","0.5037594"
"18297","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX7","58.0","1","0","0","0.66934574","false","0","PEX7","0","0.0"
"18299","3.97588832","0.0","0.25151612","0.0","1","6","false","NFE2","58.0","1","0","0","0.66934574","false","0","NFE2","0","0.0"
"18302","1.5","0.0","0.66666667","0.0","1","2","false","TNK2","2.0","1","0","0","0.75","false","0","TNK2","0","0.0"
"18310","1.66666667","0.0","0.6","0.0","1","2","false","AFDN","3.0","1","0","0","0.66666667","false","0","AFDN","0","0.0"
"18312","1.66666667","0.0","0.6","0.0","1","2","false","CASK","3.0","1","0","0","0.66666667","false","0","CASK","0","0.0"
"18314","4.10659898","0.0","0.24351051","0.0","1","6","false","KCNE4","17.0","1","0","0","0.65482234","false","0","KCNE4","0","0.0"
"18319","3.99788494","0.0","0.25013226","0.0","1","6","false","IGF2","82.0","1","0","0","0.66690167","false","0","IGF2","0","0.0"
"18321","4.48181049","0.0","0.22312412","0.0","1","7","false","RALGAPA1","48.0","1","0","0","0.61313217","false","0","RALGAPA1","0","0.0"
"18329","4.11252115","0.0","0.24315984","0.0","1","7","false","HTATIP","26.0","1","0","0","0.65416432","false","0","HTATIP","0","0.0"
"18331","5.82021997","0.0","0.17181481","0.0","1","8","false","CEBPZ","2.0","1","0","0","0.46442","false","0","CEBPZ","0","0.0"
"18333","4.07106599","0.0","0.24563591","0.0","1","7","false","GPD1","20.0","1","0","0","0.65877045","false","0","GPD1","0","0.0"
"18336","4.41539763","0.0","0.22648017","0.0","1","7","false","CASP2","50.0","1","0","0","0.62051137","false","0","CASP2","0","0.0"
"18338","4.41539763","0.0","0.22648017","0.0","1","7","false","MEF2A","50.0","1","0","0","0.62051137","false","0","MEF2A","0","0.0"
"18340","4.41539763","0.0","0.22648017","0.0","1","7","false","MEF2D","50.0","1","0","0","0.62051137","false","0","MEF2D","0","0.0"
"18345","4.41539763","0.0","0.22648017","0.0","1","7","false","CDC42","50.0","1","0","0","0.62051137","false","0","CDC42","0","0.0"
"18349","4.41539763","0.0","0.22648017","0.0","1","7","false","GZMB","50.0","1","0","0","0.62051137","false","0","GZMB","0","0.0"
"18355","4.41539763","0.0","0.22648017","0.0","1","7","false","GOLGA3","50.0","1","0","0","0.62051137","false","0","GOLGA3","0","0.0"
"18357","4.41539763","0.0","0.22648017","0.0","1","7","false","BIRC5","50.0","1","0","0","0.62051137","false","0","BIRC5","0","0.0"
"18363","4.41539763","0.0","0.22648017","0.0","1","7","false","CLSPN","50.0","1","0","0","0.62051137","false","0","CLSPN","0","0.0"
"18365","6.41032149","0.0","0.15599842","0.0","1","9","false","TTK","3.0","1","0","0","0.39885317","false","0","TTK","0","0.0"
"18367","3.82360406","0.0","0.26153336","0.0","1","6","false","PCNT","171.0","1","0","0","0.68626622","false","0","PCNT","0","0.0"
"18370","4.04357022","0.0","0.2473062","0.0","1","7","false","GABRR2","55.0","1","0","0","0.66182553","false","0","GABRR2","0","0.0"
"18372","4.04695431","0.0","0.2470994","0.0","1","7","false","SNAPC4","49.0","1","0","0","0.66144952","false","0","SNAPC4","0","0.0"
"18375","5.70219966","0.0","0.17537092","0.0","1","8","false","RERE","8.0","1","0","0","0.47753337","false","0","RERE","0","0.0"
"18378","4.48181049","0.0","0.22312412","0.0","1","7","false","PDX1","48.0","1","0","0","0.61313217","false","0","PDX1","0","0.0"
"18382","4.00634518","0.0","0.24960405","0.0","1","6","false","ETS1","51.0","1","0","0","0.66596165","false","0","ETS1","0","0.0"
"18384","4.60448393","0.0","0.2171796","0.0","1","8","false","CRYAA","86.0","1","0","0","0.59950179","false","0","CRYAA","0","0.0"
"18386","4.8785956","0.0","0.20497702","0.0","1","8","false","OPTN","16.0","1","0","0","0.56904493","false","0","OPTN","0","0.0"
"18391","3.80668359","4.2786E-4","0.26269586","0.0","3","6","false","TANK","51.0","3","0","0","0.68814627","false","0","TANK","112404","0.34965035"
"18393","6.09390863","0.0","0.16409829","0.0","1","9","false","HEMGN","7.0","1","0","0","0.43401015","false","0","HEMGN","0","0.0"
"18394","5.09433164","0.00507077","0.1962966","0.0","7","8","false","FLCN","1.14285714","7","0","0","0.54507426","false","0","FLCN","232530","0.14285714"
"18396","4.03384095","0.0","0.24790268","0.0","1","6","false","ATG16L1","44.0","1","0","0","0.66290656","false","0","ATG16L1","0","0.0"
"18400","4.3608291","0.0","0.22931419","0.0","1","7","false","SYN1","21.0","1","0","0","0.62657454","false","0","SYN1","0","0.0"
"18403","4.17597293","0.0","0.23946515","0.0","1","7","false","ATP13A2","7.0","1","0","0","0.64711412","false","0","ATP13A2","0","0.0"
"18405","4.90905245","0.0","0.2037053","0.0","1","8","false","ZNF581","40.0","1","0","0","0.56566084","false","0","ZNF581","0","0.0"
"18410","4.05837563","0.0","0.246404","0.0","1","7","false","PDPK1","45.0","1","0","0","0.66018049","false","0","PDPK1","0","0.0"
"18412","4.06810491","0.0","0.2458147","0.0","1","7","false","UBE2V1","45.0","1","0","0","0.65909945","false","0","UBE2V1","0","0.0"
"18414","4.06810491","0.0","0.2458147","0.0","1","7","false","UBE2D4","45.0","1","0","0","0.65909945","false","0","UBE2D4","0","0.0"
"18417","1.5","0.0","0.66666667","0.0","1","2","false","RNF152","2.0","1","0","0","0.75","false","0","RNF152","0","0.0"
"18424","4.90905245","0.0","0.2037053","0.0","1","8","false","CFAP206","40.0","1","0","0","0.56566084","false","0","CFAP206","0","0.0"
"18428","3.86717428","0.0","0.25858674","0.0","1","6","false","FSBP","160.0","1","0","0","0.68142508","false","0","FSBP","0","0.0"
"18431","4.04187817","0.0","0.24740973","0.0","1","7","false","PRKAB1","57.0","1","0","0","0.66201354","false","0","PRKAB1","0","0.0"
"18435","3.93697124","5.0665E-4","0.25400236","0.0","3","7","false","PHLDA3","36.33333333","3","0","0","0.67366986","false","0","PHLDA3","126850","0.35690236"
"18437","4.90905245","0.0","0.2037053","0.0","1","8","false","PPIC","40.0","1","0","0","0.56566084","false","0","PPIC","0","0.0"
"18441","4.46827411","0.0","0.22380006","0.0","1","7","false","VARS","43.0","1","0","0","0.61463621","false","0","VARS","0","0.0"
"18442","3.46869712","0.02439377","0.28829268","0.00221484","43","6","false","TNFRSF10D","4.79069767","43","0","0","0.72570032","false","0","TNFRSF10D","575302","0.02490623"
"18449","4.46827411","0.0","0.22380006","0.0","1","7","false","RHPN2","43.0","1","0","0","0.61463621","false","0","RHPN2","0","0.0"
"18453","4.46827411","0.0","0.22380006","0.0","1","7","false","SEPHS1","43.0","1","0","0","0.61463621","false","0","SEPHS1","0","0.0"
"18456","4.46827411","0.0","0.22380006","0.0","1","7","false","WDR1","43.0","1","0","0","0.61463621","false","0","WDR1","0","0.0"
"18459","4.46827411","0.0","0.22380006","0.0","1","7","false","SF3B3","43.0","1","0","0","0.61463621","false","0","SF3B3","0","0.0"
"18461","4.46827411","0.0","0.22380006","0.0","1","7","false","DARS","43.0","1","0","0","0.61463621","false","0","DARS","0","0.0"
"18464","4.46827411","0.0","0.22380006","0.0","1","7","false","PABPC4","43.0","1","0","0","0.61463621","false","0","PABPC4","0","0.0"
"18466","4.46827411","0.0","0.22380006","0.0","1","7","false","ACLY","43.0","1","0","0","0.61463621","false","0","ACLY","0","0.0"
"18470","4.46827411","0.0","0.22380006","0.0","1","7","false","RBBP4","43.0","1","0","0","0.61463621","false","0","RBBP4","0","0.0"
"18473","4.46827411","0.0","0.22380006","0.0","1","7","false","CALR","43.0","1","0","0","0.61463621","false","0","CALR","0","0.0"
"18475","4.46827411","0.0","0.22380006","0.0","1","7","false","GSPT1","43.0","1","0","0","0.61463621","false","0","GSPT1","0","0.0"
"18479","4.46827411","0.0","0.22380006","0.0","1","7","false","TNFSF10","43.0","1","0","0","0.61463621","false","0","TNFSF10","0","0.0"
"18483","3.58121827","0.00303167","0.27923459","0.0","8","6","false","NFKB2","58.33333333","8","0","2","0.71319797","false","0","NFKB2","626772","0.19435028"
"18488","3.80964467","3.727E-5","0.26249167","0.0","2","6","false","TNFRSF1B","84.0","2","0","0","0.68781726","false","0","TNFRSF1B","8872","0.56462585"
"18490","3.89340102","0.0","0.25684485","0.0","1","6","false","NF1","101.0","1","0","0","0.678511","false","0","NF1","0","0.0"
"18492","3.81175973","2.4301E-4","0.26234602","0.0","2","6","false","MAP3K14","72.5","2","0","0","0.68758225","false","0","MAP3K14","84000","0.51811594"
"18495","3.81091371","3.0265E-4","0.26240426","0.0","2","6","false","GSK3B","92.5","2","0","0","0.68767625","false","0","GSK3B","12558","0.50274725"
"18497","3.82360406","0.0","0.26153336","0.0","1","6","false","CEP55","171.0","1","0","0","0.68626622","false","0","CEP55","0","0.0"
"18505","4.71573604","0.0","0.21205597","0.0","1","8","false","BCAR3","28.0","1","0","0","0.58714044","false","0","BCAR3","0","0.0"
"18508","4.71573604","0.0","0.21205597","0.0","1","8","false","RAN","28.0","1","0","0","0.58714044","false","0","RAN","0","0.0"
"18510","4.13240271","4.1168E-4","0.24198997","0.0","2","7","false","APLP1","24.5","2","0","0","0.65195525","false","0","APLP1","12066","0.5"
"18512","4.71573604","0.0","0.21205597","0.0","1","8","false","LRIF1","28.0","1","0","0","0.58714044","false","0","LRIF1","0","0.0"
"18515","4.71573604","0.0","0.21205597","0.0","1","8","false","CSAD","28.0","1","0","0","0.58714044","false","0","CSAD","0","0.0"
"18517","4.71573604","0.0","0.21205597","0.0","1","8","false","DDAH2","28.0","1","0","0","0.58714044","false","0","DDAH2","0","0.0"
"18519","3.98434856","2.9435E-4","0.25098206","0.0","2","6","false","GNB2","53.0","2","0","0","0.66840572","false","0","GNB2","59004","0.50485437"
"18522","3.96150592","4.9627E-4","0.25242926","0.0","2","6","false","PDHB","38.5","2","0","0","0.67094379","false","0","PDHB","32700","0.5"
"18528","4.71573604","0.0","0.21205597","0.0","1","8","false","UNC119","28.0","1","0","0","0.58714044","false","0","UNC119","0","0.0"
"18531","3.96573604","0.00101936","0.25216","0.0","3","6","false","PRKAB2","32.66666667","3","0","0","0.67047377","false","0","PRKAB2","234790","0.33687943"
"18536","4.04187817","0.0","0.24740973","0.0","1","7","false","SYT16","57.0","1","0","0","0.66201354","false","0","SYT16","0","0.0"
"18538","3.83333333","2.0947E-4","0.26086957","0.0","2","6","false","MKRN3","102.5","2","0","0","0.68518519","false","0","MKRN3","15154","0.51522843"
"18541","4.60448393","0.0","0.2171796","0.0","1","8","false","KLHL12","86.0","1","0","0","0.59950179","false","0","KLHL12","0","0.0"
"18545","4.07910321","0.0","0.24515192","0.0","1","6","false","FKBP1A","51.0","1","0","0","0.65787742","false","0","FKBP1A","0","0.0"
"18549","6.16285956","0.0","0.16226234","0.0","1","8","false","KRTAP10-8","4.0","1","0","0","0.42634894","false","0","KRTAP10-8","0","0.0"
"18554","4.1214044","0.0","0.24263574","0.0","1","7","false","UBE2Z","29.0","1","0","0","0.65317729","false","0","UBE2Z","0","0.0"
"18556","1.0","0.0","1.0","0.0","1","1","false","MT2A","1.0","1","0","0","1.0","false","0","MT2A","0","0.0"
"18557","1.0","0.0","1.0","0.0","1","1","false","CXorf40A","1.0","1","0","0","1.0","false","0","CXorf40A","0","0.0"
"18559","4.06345178","0.0","0.24609619","0.0","1","7","false","FBL","41.0","1","0","0","0.65961647","false","0","FBL","0","0.0"
"18561","3.93443316","4.12E-6","0.25416622","0.0","2","6","false","RBMY1J; RBMY1F","36.5","2","0","0","0.67395187","false","0","RBMY1J; RBMY1F","830","0.62280702"
"18565","4.09602369","0.0","0.24413921","0.0","1","7","false","GZMA","30.0","1","0","0","0.65599737","false","0","GZMA","0","0.0"
"18567","4.90905245","0.0","0.2037053","0.0","1","8","false","PPIB","40.0","1","0","0","0.56566084","false","0","PPIB","0","0.0"
"18570","3.96827411","7.509E-5","0.25199872","0.0","2","6","false","TRIP6","47.0","2","0","0","0.67019177","false","0","TRIP6","9572","0.50549451"
"18572","4.04695431","0.0","0.2470994","0.0","1","7","false","NOC2L","49.0","1","0","0","0.66144952","false","0","NOC2L","0","0.0"
"18577","3.86717428","0.0","0.25858674","0.0","1","6","false","KRT38","160.0","1","0","0","0.68142508","false","0","KRT38","0","0.0"
"18580","4.60448393","0.0","0.2171796","0.0","1","8","false","BLOC1S6","86.0","1","0","0","0.59950179","false","0","BLOC1S6","0","0.0"
"18583","3.78299492","4.3119E-4","0.26434083","0.0","2","6","false","COIL","123.0","2","0","0","0.69077834","false","0","COIL","220634","0.53508772"
"18587","4.60448393","0.0","0.2171796","0.0","1","8","false","VAC14","86.0","1","0","0","0.59950179","false","0","VAC14","0","0.0"
"18591","4.12182741","8.8195E-4","0.24261084","0.0","2","7","false","MIF","64.5","2","0","0","0.65313029","false","0","MIF","18178","0.5"
"18593","4.60448393","0.0","0.2171796","0.0","1","8","false","RPIA","86.0","1","0","0","0.59950179","false","0","RPIA","0","0.0"
