"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"SHMT2",NA,15384,3.85236887,0.00091957,0.25958054,0.33333333,3,6,"false","SHMT2",47.33333333,3,0,0,0.68307013,"false",0,15862,0.35606061,FALSE,FALSE
"SHPRH",NA,16604,4.1214044,0,0.24263574,0,2,7,"false","SHPRH",29,2,0,1,0.65317729,"false",0,0,0,FALSE,FALSE
"SHTN1",NA,15768,4.18401015,0,0.23900516,0,2,7,"false","SHTN1",12,2,0,1,0.64622109,"false",0,0,0,FALSE,FALSE
"SIAH1",NA,19361,4.60448393,0,0.2171796,0,1,8,"false","SIAH1",86,1,0,0,0.59950179,"false",0,0,0,TRUE,FALSE
"SIN3A",NA,17998,4.00634518,0,0.24960405,0,1,6,"false","SIN3A",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"SIRT1",NA,14116,3.73815567,0.0001159,0.2675116,0,2,6,"false","SIRT1",103.5,2,0,0,0.69576048,"false",0,17478,0.52835052,FALSE,FALSE
"SIRT2",NA,14907,3.99027073,9.697e-05,0.25060956,0,3,7,"false","SIRT2",42.5,3,0,1,0.6677477,"false",0,8116,0.51875,FALSE,FALSE
"SIRT3",NA,14118,3.88705584,0,0.25726412,0,1,6,"false","SIRT3",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"SIRT7",NA,13708,3.47038917,0.00396823,0.28815212,0.01515152,12,6,"false","SIRT7",48.83333333,12,0,0,0.72551231,"false",0,471676,0.10526316,FALSE,FALSE
"SKA2",NA,14862,4.05837563,0,0.246404,0,1,7,"false","SKA2",45,1,0,0,0.66018049,"false",0,0,0,FALSE,FALSE
"SKP1",NA,13949,3.74576988,0.00063191,0.26696781,0,4,6,"false","SKP1",85.33333333,4,0,1,0.69491446,"false",0,131858,0.34848485,FALSE,FALSE
"SKP2",NA,17640,3.9534687,0,0.25294244,1,2,6,"false","SKP2",49.5,2,0,0,0.67183681,"false",0,0,0.54395604,FALSE,FALSE
"SLC12A3",NA,14455,3.94416244,7.369e-05,0.25353925,0,2,6,"false","SLC12A3",69.5,2,0,0,0.67287084,"false",0,10236,0.53937008,FALSE,FALSE
"SLC16A1",NA,17137,5.40439932,0,0.18503444,0,1,8,"false","SLC16A1",11,1,0,0,0.5106223,"false",0,0,0,FALSE,FALSE
"SLC23A2",NA,13417,3.18274112,0.00089168,0.31419458,0,3,5,"false","SLC23A2",37.66666667,3,0,0,0.75747321,"false",0,30412,0.35947712,FALSE,TRUE
"SLC23A3",NA,16297,3.99788494,0,0.25013226,0,2,6,"false","SLC23A3",82,2,0,1,0.66690167,"false",0,0,0,FALSE,FALSE
"SLC25A10",NA,16966,4.04187817,0,0.24740973,0,1,7,"false","SLC25A10",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"SLC25A46",NA,14595,3.15609137,0.00351266,0.31684761,0.04761905,7,6,"false","SLC25A46",20.71428571,7,0,0,0.76043429,"false",0,78346,0.14814815,FALSE,TRUE
"SLC27A2",NA,14224,3.85448393,0.00023062,0.2594381,0,2,6,"false","SLC27A2",61,2,0,0,0.68283512,"false",0,5542,0.50420168,FALSE,FALSE
"SLC2A14",NA,14217,3.96996616,0,0.25189132,0,1,7,"false","SLC2A14",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"SLC30A5",NA,15975,4.10575296,0,0.24356068,0,1,7,"false","SLC30A5",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"SLC3A2",NA,15237,3.9856176,0.00011825,0.25090214,0,2,7,"false","SLC3A2",39.5,2,0,0,0.66826471,"false",0,3076,0.50657895,FALSE,FALSE
"SLC5A1",NA,15369,4.01522843,0,0.24905183,0,1,6,"false","SLC5A1",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SLC5A7",NA,17910,4.01522843,0,0.24905183,0,1,6,"false","SLC5A7",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SLC6A3",NA,19543,4.3608291,0,0.22931419,0,1,7,"false","SLC6A3",21,1,0,0,0.62657454,"false",0,0,0,TRUE,FALSE
"SLC7A9",NA,13947,4.38071066,0.00088213,0.22827346,0,3,7,"false","SLC7A9",5.33333333,3,0,0,0.62436548,"false",0,113552,0.33333333,FALSE,TRUE
"SLC9A1",NA,13469,3.10109983,0.00624121,0.32246624,0,15,5,"false","SLC9A1",9.8,15,0,0,0.76654446,"false",0,305226,0.08301887,FALSE,TRUE
"SLC9A3R1",NA,16026,4.02199662,7.353e-05,0.24863273,0,2,7,"false","SLC9A3R1",33.5,2,0,0,0.6642226,"false",0,5128,0.5078125,FALSE,FALSE
"SLFN12",NA,17225,4.01353638,0,0.24915683,0,1,7,"false","SLFN12",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"SLU7",NA,17147,4.01353638,0,0.24915683,0,1,7,"false","SLU7",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"SLX1B; SLX1A",NA,14858,3.86717428,0,0.25858674,0,1,6,"false","SLX1B; SLX1A",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"SLX4",NA,14399,4.18739425,0,0.238812,0,1,7,"false","SLX4",9,1,0,0,0.64584508,"false",0,0,0,FALSE,FALSE
"SMAD1",NA,14931,3.81302876,0.00045679,0.26225871,0,3,6,"false","SMAD1",75.5,3,0,1,0.68744125,"false",0,19746,0.50337838,FALSE,FALSE
"SMAD2",NA,16760,3.73477157,0.00141125,0.26775399,0,4,6,"false","SMAD2",69,4,0,0,0.69613649,"false",0,132760,0.26771654,FALSE,FALSE
"SMAD3",NA,17682,3.97673435,0.00013254,0.25146261,0,2,6,"false","SMAD3",46.5,2,0,0,0.66925174,"false",0,31190,0.51123596,FALSE,FALSE
"SMAD4",NA,16762,3.95389171,0.0019454,0.25291537,0,3,6,"false","SMAD4",44.33333333,3,0,0,0.67178981,"false",0,118004,0.34120735,FALSE,FALSE
"SMAD6",NA,13471,3.07952623,0.03085336,0.32472527,0,56,5,"false","SMAD6",4.07843137,56,0,5,0.76894153,"false",0,1469902,0.02877039,FALSE,TRUE
"SMAD7",NA,13981,4.07910321,0,0.24515192,0,2,6,"false","SMAD7",51,2,0,1,0.65787742,"false",0,0,0,FALSE,FALSE
"SMAP1",NA,15234,4.04695431,0,0.2470994,0,1,7,"false","SMAP1",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"SMARCA5",NA,15600,4.06345178,0,0.24609619,0,1,7,"false","SMARCA5",41,1,0,0,0.65961647,"false",0,0,0,FALSE,FALSE
"SMARCC2",NA,17964,3.97588832,0,0.25151612,0,2,6,"false","SMARCC2",58,2,0,1,0.66934574,"false",0,0,0,FALSE,FALSE
"SMC2L1",NA,19144,4.46827411,0,0.22380006,0,1,7,"false","SMC2L1",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"SMG1",NA,13479,3.82360406,0,0.26153336,0,1,6,"false","SMG1",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"SMN1; SMN2",NA,14781,3.87055838,0.00097161,0.25836066,0,4,6,"false","SMN1; SMN2",51,4,0,1,0.68104907,"false",0,314654,0.33783784,FALSE,FALSE
"SMPD1",NA,19541,4.41539763,0,0.22648017,0,1,7,"false","SMPD1",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"SMPD4",NA,17159,4.04695431,0,0.2470994,0,2,7,"false","SMPD4",49,2,0,1,0.66144952,"false",0,0,0,FALSE,FALSE
"SMURF1",NA,17620,4.01311337,0.00011088,0.24918309,0,2,6,"false","SMURF1",32,2,0,0,0.66520963,"false",0,23144,0.50819672,FALSE,FALSE
"SMURF2",NA,17182,3.88790186,0.00074909,0.25720814,0,4,6,"false","SMURF2",39.25,4,0,0,0.67912202,"false",0,115586,0.2619863,FALSE,FALSE
"SMYD3",NA,16480,4.19162437,0,0.238571,0,1,7,"false","SMYD3",5,1,0,0,0.64537507,"false",0,0,0,FALSE,FALSE
"SNAI2",NA,15393,3.85659898,0,0.25929582,0,1,6,"false","SNAI2",100,1,0,0,0.68260011,"false",0,0,0,FALSE,FALSE
"SNAP23",NA,17060,4.10744501,0,0.24346035,0,1,7,"false","SNAP23",36,1,0,0,0.65472833,"false",0,0,0,FALSE,FALSE
"SNAP29",NA,13831,3.99788494,0,0.25013226,0,1,6,"false","SNAP29",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"SNAPC4",NA,18372,4.04695431,0,0.2470994,0,1,7,"false","SNAPC4",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"SNAPIN",NA,18876,4.12394247,0,0.24248641,0,1,7,"false","SNAPIN",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"SNCA",NA,13271,3.36125212,0.00961719,0.29750818,0.02380952,21,6,"false","SNCA",14.47619048,21,0,0,0.73763865,"false",0,384346,0.0543682,TRUE,TRUE
"SNCAIP",NA,17397,4.3608291,0,0.22931419,0,1,7,"false","SNCAIP",21,1,0,0,0.62657454,"false",0,0,0,TRUE,FALSE
"SNRNP27",NA,14366,4.04483926,0,0.24722861,0,1,7,"false","SNRNP27",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"SNRPA",NA,18976,3.91328257,6.549e-05,0.25553994,0,3,6,"false","SNRPA",31.33333333,3,0,0,0.67630194,"false",0,7414,0.40990991,FALSE,FALSE
"SNRPA1",NA,14358,3.83967851,0.00026052,0.26043847,0,2,6,"false","SNRPA1",83.5,2,0,0,0.68448017,"false",0,22250,0.50925926,FALSE,FALSE
"SNRPB",NA,19721,3.83967851,0.00143587,0.26043847,0,2,6,"false","SNRPB",70.5,2,0,0,0.68448017,"false",0,318912,0.50362319,FALSE,FALSE
"SNRPB2",NA,13987,4.04483926,0,0.24722861,0,1,7,"false","SNRPB2",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"SNRPC",NA,19174,4.13367174,0,0.24191568,0,1,7,"false","SNRPC",31,1,0,0,0.65181425,"false",0,0,0,FALSE,FALSE
"SNRPD3",NA,16097,4.01311337,0,0.24918309,0,1,6,"false","SNRPD3",80,1,0,0,0.66520963,"false",0,0,0,FALSE,FALSE
"SNU13",NA,14347,4.04483926,0,0.24722861,0,1,7,"false","SNU13",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"SNW1",NA,18029,4.01311337,0,0.24918309,0,1,6,"false","SNW1",80,1,0,0,0.66520963,"false",0,0,0,FALSE,FALSE
"SNX1",NA,15981,4.04187817,0,0.24740973,0,1,7,"false","SNX1",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"SNX12",NA,13995,4.04187817,0,0.24740973,0,1,7,"false","SNX12",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"SNX15",NA,16600,4.04187817,0,0.24740973,0,1,7,"false","SNX15",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"SNX17",NA,17768,4.14763113,0,0.24110148,0,1,7,"false","SNX17",10,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"SNX2",NA,15387,4.01522843,0,0.24905183,0,1,6,"false","SNX2",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SNX20",NA,19573,4.10956007,0,0.24333505,0,1,7,"false","SNX20",38,1,0,0,0.65449333,"false",0,0,0,FALSE,FALSE
"SNX5",NA,15091,4.13663283,0,0.24174251,0,1,7,"false","SNX5",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"SNX6",NA,15613,3.95812183,9.954e-05,0.25264508,0,2,6,"false","SNX6",39.5,2,0,0,0.6713198,"false",0,7846,0.51333333,FALSE,FALSE
"SOCS1",NA,13603,3.74703892,0.00032854,0.2668774,0,2,6,"false","SOCS1",126.5,2,0,0,0.69477345,"false",0,35394,0.51646091,FALSE,FALSE
"SOCS2",NA,18146,3.99788494,0,0.25013226,0,1,6,"false","SOCS2",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"SOCS3",NA,17564,3.99788494,0,0.25013226,0,1,6,"false","SOCS3",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"SOD1",NA,18268,4.00888325,0,0.24944603,0,1,6,"false","SOD1",61,1,0,0,0.66567964,"false",0,0,0,TRUE,FALSE
"SON",NA,15414,4.10871404,0,0.24338515,0,1,7,"false","SON",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"SORBS3",NA,18272,4.15736041,0,0.24053724,0,1,7,"false","SORBS3",25,1,0,0,0.64918218,"false",0,0,0,FALSE,FALSE
"SOS1",NA,18040,4.10575296,0,0.24356068,0,1,7,"false","SOS1",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"SOX12",NA,16583,4.95262267,0.00084602,0.20191322,0,2,7,"false","SOX12",2,2,0,0,0.5608197,"false",0,50892,0.5,FALSE,TRUE
"SOX6",NA,14585,4.05541455,0,0.24658392,0,1,7,"false","SOX6",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"SP1",NA,15404,3.74027073,0.00251955,0.26736033,0,11,6,"false","SP1",43.85714286,11,0,4,0.69552547,"false",0,182994,0.16357688,FALSE,FALSE
"SP3",NA,16578,4.1214044,0,0.24263574,0,1,7,"false","SP3",29,1,0,0,0.65317729,"false",0,0,0,FALSE,FALSE
"SPACA6",NA,19120,4.90905245,0,0.2037053,0,1,8,"false","SPACA6",40,1,0,0,0.56566084,"false",0,0,0,FALSE,FALSE
"SPATC1",NA,13697,3.82360406,0,0.26153336,0,2,6,"false","SPATC1",171,2,0,1,0.68626622,"false",0,0,0,FALSE,FALSE
"SPCS2",NA,14612,4.11632826,0,0.24293495,0,1,7,"false","SPCS2",39,1,0,0,0.6537413,"false",0,0,0,FALSE,FALSE
"SPG20",NA,15666,3.82529611,5.796e-05,0.26141767,0,2,6,"false","SPG20",81.5,2,0,0,0.68607821,"false",0,12110,0.53666667,FALSE,FALSE
"SPG21",NA,17590,4.04187817,0,0.24740973,0,2,7,"false","SPG21",57,2,0,1,0.66201354,"false",0,0,0,FALSE,FALSE
"SPP1",NA,14308,3.91032149,0.00012812,0.25573345,0,2,6,"false","SPP1",58,2,0,0,0.67663095,"false",0,16590,0.51351351,FALSE,FALSE
"SPRED1",NA,19089,4.71573604,0,0.21205597,0,1,8,"false","SPRED1",28,1,0,0,0.58714044,"false",0,0,0,FALSE,FALSE
"SPSB1",NA,19690,4.01522843,0,0.24905183,0,1,6,"false","SPSB1",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SPSB2",NA,19371,4.01522843,0,0.24905183,0,1,6,"false","SPSB2",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SPSB4",NA,19374,4.01522843,0,0.24905183,0,1,6,"false","SPSB4",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"SPTBN1",NA,13666,3.82360406,0,0.26153336,0,1,6,"false","SPTBN1",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"SQSTM1",NA,14222,3.82825719,0.00037247,0.26121547,0,3,6,"false","SQSTM1",48,3,0,0,0.6857492,"false",0,16138,0.34306569,TRUE,FALSE
"SRC",NA,14632,3.81852792,0.00092469,0.26188102,0,3,6,"false","SRC",67.33333333,3,0,0,0.68683023,"false",0,44238,0.3419244,FALSE,FALSE
"SRCAP",NA,16795,4.15736041,0,0.24053724,0,1,7,"false","SRCAP",25,1,0,0,0.64918218,"false",0,0,0,FALSE,FALSE
"SRF",NA,14875,3.79949239,0.00203238,0.26319305,0.16666667,4,6,"false","SRF",47.25,4,0,0,0.68894529,"false",0,36996,0.27662722,FALSE,FALSE
"SRP72",NA,18024,4.03384095,0,0.24790268,0,1,6,"false","SRP72",44,1,0,0,0.66290656,"false",0,0,0,FALSE,FALSE
"SRPK1",NA,14731,4.13451777,0.00015387,0.24186618,0,3,6,"false","SRPK1",10.66666667,3,0,0,0.65172025,"false",0,16910,0.3452381,FALSE,FALSE
"SRPK2",NA,16462,4.15566836,9.87e-06,0.24063518,0,2,7,"false","SRPK2",14.5,2,0,0,0.64937018,"false",0,348,0.54,FALSE,FALSE
"SRPR",NA,18630,4.04737733,0,0.24707358,0,1,7,"false","SRPR",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"SRPRB",NA,19295,4.04695431,0,0.2470994,0,1,7,"false","SRPRB",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"SRRM1",NA,16622,4.1641286,0,0.24014628,0,1,7,"false","SRRM1",17,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"SRRM2",NA,14315,4.1641286,0,0.24014628,0,1,7,"false","SRRM2",17,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"SRSF1",NA,17623,3.89890017,9.316e-05,0.25648259,0,2,7,"false","SRSF1",72.5,2,0,0,0.67789998,"false",0,13954,0.52962963,FALSE,FALSE
"SRSF2",NA,15857,3.86717428,0,0.25858674,0,1,6,"false","SRSF2",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"SRSF7",NA,15062,4.10871404,0,0.24338515,0,1,7,"false","SRSF7",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"SRSF9",NA,14148,3.89340102,0,0.25684485,0,1,6,"false","SRSF9",101,1,0,0,0.678511,"false",0,0,0,FALSE,FALSE
"SSBP1",NA,13999,3.87436548,0.00059981,0.25810678,0,3,6,"false","SSBP1",42.66666667,3,0,0,0.68062606,"false",0,34014,0.34153005,FALSE,FALSE
"SSBP2",NA,17300,4.00634518,0,0.24960405,0,1,6,"false","SSBP2",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"SSR1",NA,19651,4.04695431,0,0.2470994,0,1,7,"false","SSR1",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"SSR3",NA,19659,4.04695431,0,0.2470994,0,1,7,"false","SSR3",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"SSSCA1",NA,13769,4.04737733,0,0.24707358,0,1,7,"false","SSSCA1",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"SSU72",NA,17104,4.14763113,0,0.24110148,0,1,7,"false","SSU72",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"SSX2IP",NA,14152,3.86717428,0,0.25858674,0,2,6,"false","SSX2IP",160,2,0,1,0.68142508,"false",0,0,0,FALSE,FALSE
"ST6GAL1",NA,16124,3.19458545,0.00084602,0.31302966,0,2,6,"false","ST6GAL1",51.5,2,0,0,0.75615717,"false",0,22788,0.5,FALSE,TRUE
"STAC3",NA,14968,4.01353638,0,0.24915683,0,2,7,"false","STAC3",64,2,0,1,0.66516262,"false",0,0,0,FALSE,FALSE
"STAM2",NA,15100,4.12225042,0,0.24258594,0,1,7,"false","STAM2",13,1,0,0,0.65308329,"false",0,0,0,FALSE,FALSE
"STAMBP",NA,18013,4.04780034,0.00023917,0.24704776,0,2,6,"false","STAMBP",44.5,2,0,0,0.66135552,"false",0,4624,0.50581395,FALSE,FALSE
"STAT1",NA,14169,3.86379019,0.00100785,0.25881323,0.16666667,5,6,"false","STAT1",47.5,5,0,1,0.68180109,"false",0,35568,0.26553672,FALSE,FALSE
"STAT3",NA,17674,3.96319797,0.00011286,0.25232149,0,3,6,"false","STAT3",47.5,3,0,1,0.67075578,"false",0,7070,0.50543478,FALSE,FALSE
"STAU1",NA,13920,3.59390863,0.00283787,0.27824859,0,8,6,"false","STAU1",48.875,8,0,0,0.71178793,"false",0,416396,0.14776235,FALSE,FALSE
"STC2",NA,17493,3.99365482,0,0.2503972,0,2,6,"false","STC2",62,2,0,1,0.66737169,"false",0,0,0,FALSE,FALSE
"STIP1",NA,13764,3.04780034,0.04088252,0.32810548,0,79,6,"false","STIP1",4.98717949,79,0,1,0.77246663,"false",0,4049788,0.03559982,FALSE,TRUE
"STK24",NA,18183,4.41539763,0,0.22648017,0,1,7,"false","STK24",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"STK3",NA,14774,4.03680203,3.595e-05,0.24772084,0,2,7,"false","STK3",32,2,0,0,0.66257755,"false",0,1804,0.50819672,FALSE,FALSE
"STK4",NA,16801,4.04357022,0,0.2473062,0,1,7,"false","STK4",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"STMN1",NA,16150,4.04737733,0,0.24707358,0,1,7,"false","STMN1",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"STOML2",NA,14066,3.88705584,0,0.25726412,0,1,6,"false","STOML2",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"STRAP",NA,18237,3.97208122,0.00024452,0.25175719,0,2,6,"false","STRAP",53,2,0,0,0.66976875,"false",0,12160,0.50485437,FALSE,FALSE
"STRN",NA,15268,3.85956007,0.00045449,0.25909689,0,2,6,"false","STRN",68,2,0,0,0.6822711,"false",0,106610,0.5037594,FALSE,FALSE
"STRN3",NA,17831,4.80076142,0,0.20830029,0,1,8,"false","STRN3",35,1,0,0,0.57769318,"false",0,0,0,FALSE,FALSE
"STUB1",NA,16961,3.57656514,0.00144683,0.27959787,0,4,6,"false","STUB1",79.5,4,0,0,0.71371498,"false",0,99268,0.26883562,TRUE,FALSE
"STX11",NA,16903,4.60448393,0,0.2171796,0,1,8,"false","STX11",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"STX18",NA,16618,4.10744501,0,0.24346035,0,1,7,"false","STX18",36,1,0,0,0.65472833,"false",0,0,0,FALSE,FALSE
"SUCLA2",NA,17220,3.96996616,0,0.25189132,0,1,7,"false","SUCLA2",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"SUCLG1",NA,14198,3.96996616,0,0.25189132,0,1,7,"false","SUCLG1",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"SUCLG2",NA,14204,3.96192893,0,0.25240231,1,2,7,"false","SUCLG2",45,2,0,0,0.67089679,"false",0,0,0.54878049,FALSE,FALSE
"SUGP1",NA,14896,4.10575296,0,0.24356068,0,1,7,"false","SUGP1",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"SUGT1",NA,14047,3.86717428,0,0.25858674,0,1,6,"false","SUGT1",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"SULT1C2",NA,18892,4.1214044,0,0.24263574,0,1,7,"false","SULT1C2",29,1,0,0,0.65317729,"false",0,0,0,FALSE,FALSE
"SUMO1",NA,13407,3.37648054,0.01187596,0.29616637,0,17,6,"false","SUMO1",49.625,17,0,1,0.73594661,"false",0,1370162,0.07730525,FALSE,FALSE
"SUMO2",NA,13369,3.15439932,0.02667363,0.31701757,0.00790514,24,6,"false","SUMO2",48.7826087,24,0,1,0.7606223,"false",0,2261318,0.05800611,FALSE,FALSE
"SUMO3",NA,13574,3.50253807,0.00498992,0.28550725,0,14,6,"false","SUMO3",41.21428571,14,0,0,0.72194021,"false",0,533056,0.0916043,FALSE,FALSE
"SUPT16H",NA,17213,4.00634518,0,0.24960405,0,1,6,"false","SUPT16H",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"SUPT3H",NA,16730,4.05541455,0,0.24658392,0,1,7,"false","SUPT3H",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"SUPT6H",NA,14939,3.82360406,0,0.26153336,0,1,6,"false","SUPT6H",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"SURF1",NA,15815,4.08798646,0,0.24461921,1,2,7,"false","SURF1",28,2,0,0,0.65689039,"false",0,0,0.58333333,FALSE,FALSE
"SURF4",NA,13316,3.97292724,0.00097408,0.25170358,0,3,7,"false","SURF4",37.33333333,3,0,0,0.66967475,"false",0,107040,0.3427673,FALSE,FALSE
"SUV39H1",NA,13295,3.92428088,0.00012215,0.25482376,0,2,6,"false","SUV39H1",65.5,2,0,0,0.6750799,"false",0,10520,0.52868852,FALSE,FALSE
"SUZ12",NA,13587,3.74365482,0.00053591,0.26711864,0,5,6,"false","SUZ12",56.2,5,0,0,0.69514946,"false",0,109376,0.24,FALSE,FALSE
"SWAP70",NA,15906,4.01353638,0,0.24915683,0,1,7,"false","SWAP70",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"SYK",NA,15801,3.82106599,0.00253592,0.26170707,0,2,6,"false","SYK",87,2,0,0,0.68654822,"false",0,86952,0.5,FALSE,FALSE
"SYNCRIP",NA,14277,3.90947547,0.00024717,0.25578879,0,4,7,"false","SYNCRIP",35.75,4,0,0,0.67672495,"false",0,12922,0.26730769,FALSE,FALSE
"SYNE2",NA,14200,3.96996616,0,0.25189132,0,1,7,"false","SYNE2",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"SYT11",NA,13347,3.17639594,0.0024516,0.31482221,0,8,6,"false","SYT11",18.14285714,8,0,1,0.75817823,"false",0,122472,0.16806723,FALSE,TRUE
"SYVN1",NA,13979,3.79314721,0,0.26363332,1,2,6,"false","SYVN1",130,2,0,0,0.68965031,"false",0,0,0.60747664,FALSE,FALSE
"TAB1",NA,15914,3.97038917,0.00010788,0.25186448,0,2,6,"false","TAB1",47.5,2,0,0,0.66995676,"false",0,7744,0.51666667,FALSE,FALSE
"TAB2",NA,16716,4.06810491,0,0.2458147,0,1,7,"false","TAB2",45,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"TAF1",NA,14125,3.88240271,0.00039683,0.25757246,0,5,6,"false","TAF1",47.33333333,5,0,2,0.67973303,"false",0,34716,0.3510101,FALSE,FALSE
"TAF10",NA,17869,4.05541455,0,0.24658392,0,1,7,"false","TAF10",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF11",NA,18280,4.05541455,0,0.24658392,0,1,7,"false","TAF11",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF12",NA,18247,4.05541455,0,0.24658392,0,1,7,"false","TAF12",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF13",NA,14682,4.05541455,0,0.24658392,0,1,7,"false","TAF13",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF1A",NA,14262,4.01353638,0,0.24915683,0,2,7,"false","TAF1A",64,2,0,1,0.66516262,"false",0,0,0,FALSE,FALSE
"TAF1L",NA,16724,4.05541455,0,0.24658392,0,1,7,"false","TAF1L",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF3",NA,14990,4.05541455,0,0.24658392,0,1,7,"false","TAF3",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF4",NA,13334,3.05583756,0.03105413,0.32724252,0.00134953,45,6,"false","TAF4",6.61538462,45,0,5,0.7715736,"false",0,977902,0.0372807,FALSE,TRUE
"TAF5",NA,17584,4.05541455,0,0.24658392,0,1,7,"false","TAF5",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF6",NA,14035,4.05541455,0,0.24658392,0,3,7,"false","TAF6",39,3,0,1,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF7",NA,18251,4.05541455,0,0.24658392,0,1,7,"false","TAF7",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF8",NA,17839,4.05541455,0,0.24658392,0,1,7,"false","TAF8",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"TAF9B",NA,15841,4.05541455,0,0.24658392,0,1,7,"false","TAF9B",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
