,C_GSM208622.cel,C_GSM208623.cel,C_GSM208624.cel,P_GSM208625.cel,P_GSM208626.cel,P_GSM208627.cel,P_GSM208628.cel,P_GSM208629.cel
CACNA1B,31.8164779826671,31.3409900008462,36.7976937991423,39.2029902862972,29.2310059569604,29.3169990545398,25.9138993599412,24.591508506467
LIF,120.17788283994,136.816633428251,136.268547017881,142.474337703951,130.721777930516,148.336909779631,151.521777797803,133.40880722006
ME1,31.1514489768188,37.4164164357714,32.9024584101046,37.7867531109771,31.5430839603513,39.9550741534865,37.4439513329971,37.8829965572936
GALC,45.8716546280513,40.8850612423055,45.5347895299117,39.6258060106024,35.5910441794858,46.2974463824247,38.5062949201872,42.6847440288353
ECHS1,442.149669665309,340.755485300195,409.919868347646,214.934277797527,470.752445738951,303.489994828036,325.323436875113,373.441593104648
VENTXP1,23.5541276302764,33.4233000990221,25.1448120568526,41.6199810049296,26.3912536571919,33.6385551476219,35.2009195133142,24.8168974770929
CHRNB3,12.4312372054496,12.1938424833302,11.7692646689521,11.4466747623126,12.9039845085661,13.079255370024,14.4166491984704,13.9320173097735
PRKAG1,306.575966338815,381.390977682297,334.233909635595,234.266886919162,294.232347032114,346.209735747485,323.979973204723,324.0454441663
NACA,30.163164109258,27.7314494794039,23.1222125225662,30.9297518136516,27.3950503217445,28.4662940141892,29.5411149247818,29.9456604725231
SET,376.39733959995,449.672621594237,487.378344718259,496.256641174349,369.380976875622,631.561116057574,571.489753903808,487.695944992594
MYH15,14.7041479961475,14.9605724329354,17.4328516197948,16.5195029201017,16.657823078484,16.3986783899953,16.9603503265827,17.4577455070227
ITGB1BP1,137.531863272118,160.085315979092,141.265325884596,117.775677708071,190.471777797527,101.818136154694,132.092084973264,74.336758046592
RP11-15P13.1,14.7193705228176,16.6748703299451,15.5509791296788,17.7732975317713,15.8714613547851,16.8305061503909,18.3442626904718,15.5767501749378
DIABLO,335.802957546878,302.889108312091,333.209277797528,211.449753467535,307.472011987257,305.246777797528,297.357660050527,328.726219853382
TM9SF2,363.185326810693,257.94638346419,292.321424007975,183.571777797528,296.291044760776,279.169160425833,227.057934109613,319.300678670189
DLX2,51.7435003866978,83.89793534294,72.5299088322609,111.170415257954,67.8654524641792,83.5411549665427,93.9572353501285,62.0428726744838
NRBF2,21.755668477812,19.2908017588339,18.8566200140102,15.6154975784139,21.3950640568877,16.1957922950899,15.7891786594467,20.79987068965
CDO1,215.707925937871,172.070960476112,160.54266555171,139.091419946661,190.789636759124,130.999487064508,122.036924778089,204.058245968674
SNCAIP,37.6119904382326,54.3418843240185,45.5010357098465,55.3223227766705,38.1139815320039,54.4162793386029,66.8741976911907,53.9453789522731
SMARCB1,122.782089033905,126.257222063895,123.444747665295,134.115666406141,114.50210049616,107.467492140324,102.934391910824,114.984553553019
HSPA8 ,3038.63331905631,2054.14497182143,2605.99051514256,1274.23093952673,2638.74802125182,2255.806752571,1745.1753638862,2703.51642337143
AKTIP,261.19632430342,236.139174665311,241.128300805309,160.325603899689,301.753723358218,143.502504723966,185.809277797528,258.807826387653
TFDP2,51.051273937357,53.7507208238992,42.9239201099484,45.9052065936544,41.2696598719452,42.2911015067606,50.6609963398303,44.676364744274
LINC00302,22.6533289157249,22.4782223182363,22.9896342315039,22.1915277640969,25.0563878549238,26.3532039584618,22.9896342315039,25.5964743815171
PHF11,141.996109463319,117.528663080631,135.608595047078,138.834662610595,151.323182567921,224.591870034769,138.659277811381,126.917811191491
SLC16A4,9.44909171762439,9.05683546242912,9.08050737735238,9.99496800991706,9.44842482560708,9.89459880113725,9.43463704752813,10.0562462114323
ACVRL1,63.2473460334487,76.0292880252342,62.8960617521098,77.7064337393558,69.8349904608934,75.9438176262352,81.4914714086954,64.1878075432378
MTTP,15.1726103190746,22.74719429203,19.6169604635999,20.906447370109,19.2705615424581,23.6868076111035,22.0970846450583,20.2689623375115
PSG5,50.4085284116323,79.0483187231235,62.2159352296125,76.3610283626918,60.1246425708137,74.0303268352896,78.5570115167201,69.2550999656532
CHMP6,86.0537780969509,104.934195773018,89.5359111785304,90.2754046239642,96.8471793273401,75.6771926547943,87.4490625362219,73.3093888924608
NEK9,125.922450707034,84.7990397013446,97.5786833118137,115.454524382153,97.5513499676423,135.829635498403,118.50787231128,109.928102790974
PGR,11.6937137881504,14.4500980992958,13.4800120219183,14.8459526555767,14.1271962066347,17.1995847996779,14.44867824946,12.4616774376418
NUCB2,23.82399633098,24.8757343577408,23.2436601907866,20.7776702219827,30.2528070585507,29.0507492671773,28.9279173708567,25.7161013799002
KRT3,18.5186504271318,18.960454199793,16.7625549379322,21.2739360206058,23.8201899155999,18.8140788182698,18.3604326124088,17.720382955201
RRM2,71.2027098195647,105.883778248384,81.8130219330998,86.2305303864382,95.6222896788018,117.12052846907,94.0506112804441,91.0869950376182
IMPDH2,296.83466126694,252.103311259353,283.696171342613,208.833761964147,255.764099841424,248.713082757099,196.409277797528,321.09147222304
TYMS,32.8262888189602,39.8022187429281,35.7061510804226,36.6752755927471,36.8216984349839,42.6213726807175,43.0891079777769,37.2475077645505
HYAL2,66.6588264933225,38.7666165603225,66.1883418149709,86.4254712015652,70.4639366268288,67.2070425382938,66.0924827008708,49.3657994414286
HAUS5,18.2487639767288,20.5035063201065,17.6598204553171,17.2776499510097,16.4035043677265,18.0921239366842,17.7582277232304,18.0546245896746
CELSR3-AS1,53.9515473307721,61.761502173671,52.4380982385653,63.3396358570319,57.695882187003,60.8016986344481,60.0629907949052,58.2526395489573
KIAA1107,265.159277797527,309.552213013976,338.226325737401,236.390146033442,376.71703898077,117.325438597429,137.065078906516,349.394981076803
PFDN5,751.144570120264,552.398563476613,541.337834924419,489.350797863863,706.698702107374,781.571675343745,818.719625696498,852.42424768476
SOAT1,9.75951798589091,8.96425579217552,9.18642071697126,9.55363629233144,8.87388417101039,12.0311255157113,10.429610707369,10.2252956135928
GOLGA8CP ,12.1749019872243,12.6319403421755,12.2416643417866,11.5713850257398,11.8400063137616,11.7642937783476,11.2234295459681,11.8561943181239
EPS8L1,39.8886688191392,42.4643871707346,44.8729413689696,56.5605597108467,52.0328294577643,41.4734771699128,49.5598746134742,39.2065278641439
OGG1,25.1310906644908,30.3007268758521,26.6047578548145,26.6794264365714,31.9552225562887,29.6224680759304,29.8054145171451,29.6939508410015
TPSAB1,39.7455113476394,49.1156448624733,43.6034601275104,62.9242759422856,50.7986209396781,45.1474105804962,56.5628539069737,39.0803526553537
TEX10,112.319286914748,106.82758899109,114.109287009532,84.4444433436528,126.59931483628,94.5249305841188,88.1738358969133,107.367417067633
ZSCAN9,64.7778257267828,67.086847719245,64.8611003017028,71.0863931653321,67.6875410857343,74.5665112840641,70.9715948052551,65.5063973426501
E2F6,78.2866307889056,63.962620351112,57.9966480411646,74.9985192262422,68.5901902099557,75.3764530712636,70.824206321688,72.1925643064875
MAP1LC3B,336.556675205884,214.990606149915,207.44121027561,120.062764394806,261.264328618094,189.547077871064,189.440433897191,259.84786361853
ERBB3,21.746147117447,25.2830341257969,23.5564214810228,27.4640732614118,22.7111577502941,26.1674759924909,27.6989575409888,23.8985491352637
IL15,12.3184558845575,11.8717082733475,10.5951995439145,12.0706466476048,11.3652742627385,12.4894922168941,13.2154120814506,13.442739807058
RMDN3,358.710184169027,255.106182812031,344.270306480248,270.721777797528,315.614756135342,277.424661468665,267.733468976186,293.809277797527
ATG3,109.893792240557,73.6631311478967,98.1571674458315,78.4602244060762,98.5749494823835,157.925182923079,112.124617294299,127.074082738314
MET,30.1660761319097,21.8225126971311,25.2074525554566,23.0228077746679,22.0542688300763,25.6097714656048,20.1512858445389,24.4751089775174
EVI2B,19.5789419728556,15.1992717092985,18.539166569286,21.0550528803346,17.7212773184969,29.7896960668094,29.3597907968999,14.5432714668028
LSM2,89.8796427413087,64.4984704803665,73.6067729640978,83.9954254285707,86.2824173792992,101.72997121641,80.5848160294258,72.5978606359183
CHRNB2,252.716259123065,330.909513508891,270.384277797528,309.369519433942,283.230184815326,317.134277797527,349.5469832423,297.510654022675
TM6SF1,155.088189189874,117.59375340767,125.649362010243,64.898913553236,103.484850652422,129.461082781501,84.9640607257474,167.769953627977
SUMO4,218.768989188227,207.867914193601,171.278502190681,217.837887945694,192.585773021945,216.491983870716,257.969986264742,215.045416524786
LOC79999,76.593687567906,81.8949378536025,72.5556166722064,87.446805216124,84.9749939460189,80.1700133187477,88.9250234843499,74.1667877827442
IQCJ-SCHIP1 ,501.803536654918,366.885086645273,410.982583089082,290.587041504731,337.882302116726,339.681265879228,269.096777797528,569.940875564905
LTB4R2,44.7110301860075,49.8900608497684,43.2694306658085,99.2201649960647,54.9729526298146,52.5191886670098,51.2243757249804,39.7141534314963
LRP1,120.063233573129,106.645617113159,123.189115319423,114.353777588638,103.752245002051,107.755307062653,110.236902091049,107.970898590592
GADD45GIP1,79.1101634430464,56.6955809592224,55.6168238967178,43.337286645057,81.4948304737778,42.3544021098435,43.4680642697373,57.2453975132069
GK,17.5978395651742,18.860960644138,21.2379918951471,18.4063111559242,16.3197950237981,18.9890107657463,17.5320155483956,17.6635315563042
TMX2,551.5827279114,397.79010054231,448.941100694616,272.885336392825,475.729319406908,435.560880978549,329.537460736671,475.982782380801
PHF7,31.2008145726696,32.8900278601678,30.9625228119922,39.6376524197001,31.6642191012194,32.2457429970337,35.8205800106294,32.8026462167983
DNAJC6,610.868532039319,578.065527797528,633.581431130161,435.863169439501,639.407515782984,327.13006431547,272.084277797528,823.928824792146
FAM32A,298.533127741903,261.515531455308,294.046539108689,211.005913522345,332.021127078343,221.812209929116,230.090136439671,273.992033847576
HERC2 ,38.3289785455032,48.3449134121693,42.1850372145763,44.5837855429496,49.9114995873002,48.1024538234529,52.0148008799708,40.9378882996599
GALT,89.3223691142641,85.5826010014012,97.7504932477589,85.874416118069,76.7607369770294,88.5961307781353,90.7194758315341,79.5731837278824
PCDH11X ,9.38412171423759,9.22678394224251,8.88437091025064,8.34394229530134,8.89659652036265,8.67039565496655,8.71974187465412,8.57723600276389
KPNA3,305.552556326091,226.891358234563,282.345913328355,207.8510493633,292.177391223398,199.032878267244,201.734723827764,284.799065202358
FEZ2,741.844103901036,450.870670134611,671.033163474177,434.221101628301,602.315870319047,465.121496511644,391.947619177095,685.941073185461
EDDM3A,7.52142448666839,7.49039033360691,7.55334992022206,7.82584903276534,8.09984490884857,7.85635017114688,8.11122340485689,7.91699174140665
SMARCA1,26.2384469882501,42.4627733561602,33.4252609256196,37.4174604001666,34.4842424313742,38.6205648396678,49.9802230547205,34.6562207507624
CD40LG,66.5204123380524,76.856034632347,71.0525943369036,82.5858778236737,71.4179230918797,81.1980152531585,76.3931955762517,73.1185855316005
RUSC2,372.196664200317,331.62888569804,383.689097544397,404.066327591485,334.47035557775,226.325554073048,325.611064821623,308.755209840708
RP11-457I16.2,21.1931243465578,25.4403700130168,23.4228454305642,33.2309686244303,24.0722233354782,24.8392531828847,25.1608062385978,23.4693920960236
VRTN,54.0761909832883,63.1824062539518,59.1186654207447,80.0114042696165,73.3417857933882,68.8623835807231,71.122100562882,47.6015363401197
AP1S2,219.877154495213,287.962907058982,209.41171281309,182.091347126092,213.066984796365,208.313199912246,197.271945378878,257.426891648656
LRRC59,300.796777797528,250.473318740158,264.712193719749,173.238138980004,311.966925806609,258.464188842554,201.707663060265,244.5613941888
ARHGEF12,12.7222059069338,11.6330029915883,12.0580413901391,11.1068676131816,11.2662251283862,11.5063894514633,11.5961839106071,11.6451180235948
TSPAN12,9.60093823555324,10.0035409674304,9.56544818904132,10.2954528384189,9.64675591736007,9.669871517658,13.701197524714,11.045466758985
PHTF1,24.41208232225,21.770063173827,23.7463524929668,22.6922759506474,24.2932492595684,26.9711404366713,24.1146733580245,29.2887435065357
F11,46.5088819924348,51.9995137017558,49.483928402583,75.8566904765541,48.1865618843211,56.903128300209,56.1499359743829,47.1394752467422
UNG,81.9459033827216,48.3854751491101,70.5293932272387,73.6522974449281,81.427574995096,62.9363538223196,78.1834240457155,82.6050294265176
TBL1Y,18.1320529804518,19.9669262512709,19.8622627637704,20.5506749063597,20.424712440465,20.6583362620765,21.465683687085,19.7035911207744
PTPRE,164.130669079037,142.174951309526,172.505348348151,127.069401631674,179.868930016165,106.408027434294,121.846029188319,164.774472328655
LOC100289473,53.3666707735536,89.4043041248243,66.588298523749,95.5847809617114,64.7018255888069,87.9811860142631,99.5318342342384,65.0841398986616
LGALS4,27.7365704431485,32.4065724150962,30.4582645531272,42.5923838701642,29.3787432580351,33.9364196223008,33.5065268274325,30.064605253858
GPX4,671.160992706048,605.457850605267,589.021694621732,567.070323313583,714.734844280154,433.57972645504,437.759054055647,592.957803491917
APOBEC3F,13.6273208761127,13.6151797019364,14.336558697096,15.9840397249361,16.853037430278,16.4553089897275,14.2467946159774,12.6990540460605
EIF2B2,184.551594126787,149.084966048176,165.214924609369,150.075109208719,219.785996735432,198.368597913335,187.056925547408,176.780615826033
OLFML2B,25.098550269651,26.3371301885786,28.5806307170355,40.0513642087394,22.4803496429664,33.2446913680151,40.0050576997531,25.7189465385917
UBE2D3,548.704254736331,401.215256038413,390.878750692729,413.303517622903,509.318594915027,469.415530473474,521.234277797528,642.210106032833
RPS4Y1,714.152369867786,495.134344476652,529.393408816309,67.0934546958848,767.934277797528,558.119559790213,65.2332214960395,721.496777797529
ACO1,154.652654771529,117.244562575815,142.669728505059,140.765523802237,132.947415210419,160.566013067845,159.964965488902,167.248294752264
ZNF12,36.6145599789475,42.6945457955025,42.0911463170873,39.5051578025282,50.7117560338373,47.5940921509575,40.8506033942097,43.2535288882683
PYROXD1,79.5223202993456,69.1538726235351,68.4600742424364,53.3384822174323,80.0300511392918,54.1439595106895,53.8302640950152,77.9831639172379
FAM172A,158.784277797555,129.368686218637,151.920424059153,141.781682533439,135.903950731884,203.844821868688,183.160233323943,172.396777797528
GPD1,51.2639082028071,56.1810437043329,51.3631101819562,53.6053754358978,45.2217234799111,47.544234859779,48.6583041680865,51.5591740864494
PDIA3,115.289712141659,88.7111390260587,106.58430360827,108.229172644007,90.5699054667878,197.820994722777,110.90529430902,142.872243218185
RAB9A,138.09125669186,67.6708402910341,97.8369112076347,91.0248036688559,139.370355646821,127.217459742521,123.808663480007,109.459996166956
SEC61G,273.361897394779,149.930350082682,177.646777797528,64.5378942904498,224.699965497279,129.781964996215,111.874363851391,232.021777797528
PGAP3,60.5611746165685,71.1143421049001,74.5097870586405,64.4257307703856,55.9581068839985,67.5396160362023,65.3680942601057,62.2426413805718
FSCN2,10.4942123647174,13.6424155936164,11.3517065757569,13.5256607549026,12.3839911052769,13.6381355087446,13.287665668136,11.5650123074249
ZNF10,15.1090773323928,18.5790719795368,14.9693224657995,19.4552825618349,15.6828422164678,17.6064466725612,20.3001389550648,16.4678178923486
BCHE,25.5415679316779,20.227883726617,21.208719954565,27.8418528069028,18.4012377725396,26.9070674644696,34.171090534783,24.66032092954
SLC35E3,110.123309962368,132.459277876228,110.144183234048,141.284277804055,112.0602890425,136.331939603578,143.647594106551,116.357325834587
ARL2BP,320.643866701498,271.083187512537,254.745071205323,171.739427591974,267.74805432107,268.378140024715,247.727786551067,282.793377841472
HMX1,129.389656091803,159.8139204792,129.439139850633,222.427122508056,147.87512368518,169.227315211255,170.346777797528,118.33269775631
NT5C,38.4603093316186,41.3152639893685,42.1296016537217,50.9221714487805,45.0598282974642,43.0660305381722,51.2578164884085,36.3308415539273
ZBTB5,124.153584709593,105.123248094442,129.423335708107,129.199603566237,129.144978422131,126.255826348663,132.241369454281,124.177021259759
ZNF273,19.0276813261909,20.0532805823265,17.922853156691,18.8369572662957,18.6582023553985,24.2007861554483,23.7380754047095,19.7451753576574
NRG2,44.4688912037054,57.6691014273213,47.4314925033744,61.5618904906099,48.5485974937027,54.0048200082086,70.8659433493588,48.6428902375911
CDK7,46.1265014103228,31.6755980437793,44.4526329489293,24.8904971097504,42.0085268439059,33.8401675777504,27.1997410698892,44.0069427487563
HIBCH,68.0735576116847,37.0238134652979,50.1144961429109,48.1736624468252,54.4557632913672,55.828685998019,71.2045525650378,73.0993735468236
IGHG1 ,29.1164051124246,32.4904702279366,30.522139201306,39.7472369478151,32.681988924067,32.4708206088213,33.6228421712301,29.6268863601295
PANX1,29.2172549387244,21.5300456016402,28.461323955932,20.0192981033476,23.4324192927764,23.540085165977,18.7781886492103,29.6720442475177
CD48,59.9063481010965,74.7625832104017,65.8003454912253,60.5724921518599,67.03768395149,88.2576994025708,81.5178480495965,79.927257537967
TGFB2,24.3910558751235,30.696021766492,29.9652876263622,44.5057433463616,25.0965808576394,36.6455870265568,42.1584053059812,25.3432369026078
EIF1,9.08056265355892,9.79666544370281,11.0310467493792,10.7086275196967,11.1699055802585,11.4475275475008,10.743809173699,9.72813538376263
UGCG,144.776704387157,203.66316000808,129.449406174329,185.530787002269,172.996777797528,208.19053563197,138.894899854083,216.035354904881
DSCAM,87.0660871313806,122.171819823275,96.5058461572759,141.759277803077,98.6813438175179,115.718995796648,121.023801474249,100.315492110043
MIF,1637.81546451612,1218.02098599268,999.296883527104,743.013715305573,1636.2346521058,928.280253988874,629.846777797527,1239.19677779753
FXYD5,119.72882810881,151.390549438288,126.160044933205,205.633737415091,123.29863294927,198.539261450712,165.955593356227,114.333716647656
HNRNPA1,11.3871200865131,11.6884432646232,10.2038190050582,12.9656643801068,10.8366285170721,12.812804284267,11.6238723929233,11.6881309901719
TUBD1,18.1071602561091,19.8725786361619,18.8400866789526,20.727372687828,18.6843847924323,20.0089421172287,22.8513314583527,19.7796896534101
RAD51,53.340379008914,62.3234582477711,60.0579007060695,61.2121243362389,60.9616397845732,65.4014163100098,68.016466387372,59.2101002336904
ERO1L,68.6672551643579,75.8478749878494,66.971790039702,57.9428155085047,63.8072447607818,70.438049321827,67.4338747721472,67.3219722993607
FGA,81.5468043061817,94.4492004649085,83.6243699641947,109.812055795583,81.2474005462345,105.66809521403,110.628743731786,81.4038144375988
P2RX6,52.0989317063733,57.9751031998752,54.548000999125,54.1710401626964,45.8604167008175,50.3311060523905,55.9802066465499,48.1973612241347
VPS9D1,63.0225030419435,54.3505518324422,57.1109984260084,66.7127213989119,61.249911748657,35.1109821039239,39.1887352950438,48.951636039816
ERCC8,12.5317041306489,13.1529093121352,11.0830988792126,15.1027913779931,13.1091189691268,13.5595686457786,13.423953266228,11.6451180235948
PEX6,39.4699434903593,34.9524493719122,32.8376963301475,36.2025323499639,36.2828442567714,29.8060116007731,28.572626076378,32.2619051448232
SPAG5,41.8866266687557,50.0989750226668,46.6381265846628,51.8330008334325,46.6556695327028,58.6702829064671,52.5713879831899,44.329793447188
LRP2,40.9240059429083,34.099046691467,35.2293424418652,36.5754900348459,28.8016700077046,32.8285680932094,36.1312504545723,33.8737396259589
PGP,48.2474194366792,49.2984374141834,58.5942830294871,48.78235275245,54.6580876049444,38.664464370015,45.7143386218642,47.6429727439922
STK4,7.57154496629602,8.28081040873443,7.87527804365203,7.86871681128352,8.19566533035399,9.21047815867788,9.57476739296968,8.01520443962641
CA8,44.4053108098441,48.3382046970806,36.8738000391824,47.2177416213486,42.4034640935806,44.5515875892852,55.8698696059187,48.4356362695203
LOC102723620,60.8558401375715,79.5313251777216,69.9425539149856,96.8756811900899,65.5018926585442,78.6174270628498,75.0199186251759,77.6307215489327
CELF1,295.473092645881,298.698681718474,370.384277797528,284.819267203211,307.920784208506,307.070124320445,278.284277797528,297.456754284763
UCP3,35.4718555972408,39.2611792672672,33.8914868336757,54.2697583851896,39.5291623372574,43.9796955425329,43.8086391345238,30.139850733611
PIEZO2,87.7196686833773,60.3602799559516,85.0128525094813,96.6324150481018,66.3510895039535,108.644848255468,99.9030495037162,81.9518237655385
LY86,170.666873447749,128.681191038056,114.274441096487,108.239274288586,118.100108259459,296.79051619306,212.897156498761,230.032446587309
VPS45,38.1171192463335,57.429454716119,44.7018777379,78.6542328703305,45.9623065277506,54.0774677655364,57.9955963313029,43.2320054650521
ETV5,82.0452353546795,107.036027469237,123.970187871256,74.1520072222252,89.8481688736544,101.01719743794,93.8668754532985,97.5547137915599
EIF3L,678.496395043551,648.768139660438,698.829873678016,666.309277797527,897.156953695319,816.138252677575,603.988011115522,841.946459413019
EFS,73.1248474139376,90.1600628352915,86.3602100025688,108.499466083738,82.5696030118483,94.0307746466099,98.234573762379,79.4308825458604
FXYD2,68.5719934324379,83.9510904152128,81.9481213082741,120.832924975794,83.926091299861,83.7025842041426,102.86462971579,68.2775524507994
KCNG2,23.8591663505051,33.9574935050205,26.4136592036219,30.0428030183259,33.0650797095108,32.1378220380972,38.2595284578351,25.5281642428834
RNF115,80.962616693353,130.614543801236,97.3459716582462,112.441329310728,127.114150584193,116.688193500204,117.887205038334,99.9309126439814
SEPW1,1426.25326666895,1228.27011694588,1415.20927340189,976.705808668411,1338.62687222708,1073.2270941538,1157.62870536057,1518.71305429978
REL,25.1596652070738,30.4488614962037,27.1977039370381,31.2130523398599,25.6594865537274,31.9661755960206,36.5546058971558,28.300723122117
PRICKLE4 ,481.549826918812,424.75333345025,444.361492500795,440.87174022864,467.023700475896,547.138062567399,488.343323407329,490.52055392761
IFIT2,80.4795216052559,77.0761051180846,77.8014799416302,84.2509247901205,76.2707888018424,91.448172343464,89.8628337769536,80.3889912113753
BAG5,302.254992078861,268.316512392907,332.995270997318,226.674661983263,328.089972879344,201.747770291114,237.661835044433,325.425480535858
SLC35A2,45.7547076916639,42.8316064321522,49.0329096198871,40.9585765880858,45.5133284372393,37.4900562787421,33.3117028919485,49.6912783363028
MGST3,1201.99677779753,1112.15224460958,1013.63936505336,734.29263937249,1360.17177779753,675.928207444504,689.446777797528,1241.24052779753
TPBG,268.921350743391,313.083147343241,401.414131941071,224.510642953438,313.46641281374,425.377865463272,116.087810082447,226.230332880954
TOR1B,61.7261236833034,53.5001708165152,56.085829982381,56.8896674320962,68.3798549414085,71.2747367202123,61.2441393120092,55.5866767546744
POLR2C,111.684293883963,129.52730732897,120.643330138231,105.244369547199,119.567043375549,115.733592527517,109.60724056861,112.029093941077
STUB1,609.646777797527,562.871777797528,620.071777797528,562.971777797527,698.347576550155,385.853458118389,485.850921737353,511.264464536325
SLC47A1,35.5553212872745,37.3809048378881,30.6051055662774,40.3597029775952,38.4117085372485,39.2354749665889,43.269324556228,30.662924222559
FAM105A,22.4538354993416,22.7667800158346,22.3871873838085,25.9858800321569,21.7346556269801,27.8018418820108,24.6748167363327,22.5020500572702
XDH,75.4706913036361,114.791568134083,95.8284002739813,112.706688817176,92.9934732117637,112.127199578651,129.259277993409,93.3554850960774
IER5,93.1691076230349,58.3440598126835,66.8103478000198,43.1480113990444,91.4754033558403,32.4904547145103,45.686417371805,78.3826258838016
PLOD1,135.963857004585,125.309818343089,144.749639947767,158.838470257282,132.844103025406,169.076586882337,160.838864095513,127.376527248072
DIMT1,34.1911570979491,30.7615073875619,31.0362175403951,27.0702678866222,24.7919935426954,35.3949521064288,30.0232515671947,28.6024932774104
ERP29,325.004080205028,270.214532126472,318.289006029024,170.101969793516,303.619944063149,289.152567944499,215.909277797527,331.086119839341
TREM1,47.4249717912055,53.7497948202765,48.504356438644,57.2499882275969,48.0245562474366,59.2869591141092,56.6299567018872,50.0545123571392
CTSH,207.710055772418,174.040793394455,258.625381868902,206.249501257426,196.58573301419,214.413651864465,372.572532356739,385.808490427263
TIMM8A,24.995546644234,31.0060108223319,24.9337054487385,25.8501371266513,23.2483986828081,23.8262550553888,25.0572444222631,25.896614324742
ACP2,170.893352198156,261.337654062127,274.594601542289,174.571388240431,235.326656287785,199.066261370691,175.516051288225,220.86005133345
MFSD1,119.927061964282,66.6215074219835,118.121246084698,75.1487062303665,140.92712113728,197.909277797527,113.411900341648,136.857637755192
ORC2,24.4188613511219,23.8586639404168,22.8979950055936,19.2734642787792,23.6715232854468,20.8755767143899,23.4451735801206,22.8979950055936
SEMA4G,20.4516368563153,21.4795787744942,21.4587715537099,22.8349638875334,23.1958977928594,20.7433950563004,27.4109699889173,21.344950226659
POLI,12.2648744214434,11.360861310169,12.1954654694466,12.7843990039701,12.1554286732115,12.3030343094957,13.7632880066884,12.6865987580449
LINC01140,41.4085169953967,53.8201230556168,45.6966243972359,43.5963239960781,43.4132137963798,37.3867154396188,44.3541469938527,45.2474491496253
OR1G1,55.2876052330827,64.8311121858291,61.5404656595292,57.1470567865401,65.6195377494005,74.0303268352896,73.3335640873548,62.3372233865746
GTPBP4,44.0594891059418,30.5872672526582,37.2582601522866,24.5850651415787,39.1852971107647,28.2449172735207,32.1234965013159,37.4858591775162
MED17,35.5335973786409,26.9177532759617,30.9456497185248,27.7519884342001,32.9892514355019,27.4215832825633,21.6971959824887,28.7144070302337
LSM1,363.540151190331,296.114628551321,319.513345903177,324.060595710746,382.155126507556,326.555880574967,366.537862193899,371.546751752511
DUSP8 ,147.648969189117,162.301441960128,237.355864277584,189.950108629384,127.783628816888,147.939034182003,179.884823834356,124.2611341489
VPS13D,193.900509836626,144.469600857765,174.138657586894,140.944151993367,226.570763673062,77.1838911323764,86.6620514928952,165.742254209054
BLVRA,21.3850566161887,24.9575259852806,22.036654697657,26.803041486844,24.8862868478204,28.8377407706324,21.6673695601915,23.1734998514473
GPATCH3,98.05069662239,96.6228041108971,101.788193600749,90.722570655437,98.5901413659385,82.5829590661884,97.9527316460547,91.6866791291062
EGR1,68.6672551643579,106.155512355092,229.887167171041,101.171940904701,80.7285369242734,106.155512355092,73.9553308037136,93.96616427772
FCGR3B,77.3953483876923,43.4863493503392,44.9394182411681,48.5459922000581,40.5578319252089,117.348655650935,100.582102484711,86.0562257807808
USP14,118.658743264123,140.621317789703,157.712801749865,105.886184280591,168.897429638897,82.3650410706708,80.5599389066693,146.883975139449
ERVMER34-1,22.9117829990263,30.0407117670098,27.98480931565,39.9241523038878,28.8696328422353,28.874635167604,28.1322416427825,27.1361342137948
LOC100996782 ,36.4593391961068,35.845272820714,34.8670837130216,44.8689266529803,34.9667045110627,39.6205243685714,42.4835097892641,34.2830242206398
NXPE4,41.9661271036039,60.5751513436733,46.0067717955329,64.7952976705039,46.0102685944866,59.2826183181868,70.8221277446952,46.8501074548433
PLXNA2,123.55600296781,146.284277798931,119.937013911524,124.293171796304,148.47865875627,71.8718411838818,96.0506178300106,117.873105015961
BIRC3,8.86025957333651,9.3361004753766,9.29937452215649,9.4147698259629,9.80348071309356,9.71587550040621,10.0539370271865,9.57389242777882
HMGN1 ,246.292511367475,145.159220922342,201.380182669365,156.612890528736,211.583364729296,343.000486096639,243.807091345671,278.935539013478
DSG2,10.3851353949857,12.0978025522848,11.1206171979165,12.0439978282166,11.046415700873,12.9613804342977,12.9381499371979,11.4382184297674
AFM,21.09944188609,25.7116160210299,23.9838130810316,19.3882538443178,21.5561278287846,22.8967601941729,22.7890456854367,22.1978288392741
PARPBP,9.06864446615432,10.3454047563909,9.25829764452061,10.3105939362992,10.5503837043952,9.80755467983816,9.96527983620717,10.2625220246011
PGRMC2,78.8816811502259,79.1448612974475,84.0440748958952,56.3432710143379,85.6347495054799,43.1429082039459,65.7148977163498,94.7223863325402
AES,244.594743591337,255.841813293641,320.072706117431,360.844059619532,247.72107242042,137.068399364838,195.146196873174,203.834277797528
RP11-714L20.1,15.6694211961287,15.8244678257806,14.2521133353855,19.7168600391254,16.0600639350848,15.5001373526591,15.8244678257806,15.9857714868853
ACKR1,79.8408121681842,85.5118067223997,80.0405047425507,93.4346624274744,147.040969070252,138.653730949774,61.4378437592481,91.2997925701306
TDRD1,16.2300656458456,17.7358909786207,14.9826742075573,18.7096581169044,15.7282739601563,17.615553352669,20.2926981251827,16.7498054918195
AQP8,46.6007242887249,55.90775321294,42.3640001109144,54.0199839891748,45.6324882375886,59.479241847719,62.1650042118057,48.4331679226393
